date,brand,product,sales_units,avg_price,year,month,quarter,is_holiday,is_launch_month,search_volume,social_engagement,sentiment_score,competitor_activity,price_index,day_of_month,day_of_year,week_of_year,is_quarter_start,is_quarter_end,is_year_start,is_year_end,month_sin,month_cos,quarter_sin,quarter_cos,sales_units_lag_1,sales_units_lag_2,sales_units_lag_3,sales_units_lag_6,sales_units_lag_12,sales_units_rolling_mean_3,sales_units_rolling_std_3,sales_units_rolling_min_3,sales_units_rolling_max_3,sales_units_rolling_mean_6,sales_units_rolling_std_6,sales_units_rolling_min_6,sales_units_rolling_max_6,sales_units_rolling_mean_12,sales_units_rolling_std_12,sales_units_rolling_min_12,sales_units_rolling_max_12,sales_units_mom_growth,sales_units_mom_diff,sales_units_yoy_growth,sales_units_yoy_diff,sales_units_momentum_3m,sales_units_momentum_6m,sales_units_cv_3m,sales_units_cv_6m,sales_units_range_3m,sales_units_same_month_ly,sales_units_seasonal_avg,sales_units_seasonal_ratio,search_volume_lag_1,search_volume_rolling_mean_3,search_volume_growth,social_engagement_lag_1,social_engagement_rolling_mean_3,sentiment_lag_1,sentiment_rolling_mean_3,competitor_activity_lag_1,price_index_lag_1,price_change,search_sentiment_interaction,holiday_search_interaction,launch_sentiment_interaction,price_search_interaction,brand_total_sales,product_share_of_brand,product_rank_in_brand,sales_units_cumsum,sales_units_cumsum_ma_3
2018-09-01,HP,hp computers.desktop,100.0,650.9422719403661,2018,9,3,0,0,28.84535832804836,5024.534269765379,0.5051368265693368,6.9209358961603975,1.0,1,244,35,0,1,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,100.0,114.0,100.0,100.0,100.0,104.66666666666667,8.08290376865476,100.0,114.0,104.16666666666667,6.52431350156219,100.0,114.0,103.11111111111111,5.464532103585001,100.0,114.0,0.0,0.0,-0.5,-50.0,0.0,0.0,0.07649435743206397,0.06203784629060719,14.0,100.0,125.66666666666667,0.7894736842105263,24.453583353324042,29.373603074408972,0.1795963769918134,9253.878594530504,7069.127705934595,0.5064652294456409,0.5134163765990104,6.7583988351571165,1.0,0.0,14.57085276708574,0.0,0.0,28.84535832804836,1968.0,0.05078720162519045,5.0,928.0,828.0
2018-10-01,HP,hp computers.desktop,100.0,650.9422719403661,2018,10,4,0,0,40.045379718404405,10535.905919651539,0.5767692225981473,5.349227174918375,1.0,1,274,40,1,0,0,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,100.0,100.0,114.0,100.0,100.0,100.0,0.0,100.0,100.0,104.16666666666667,6.52431350156219,100.0,114.0,102.8,5.245103536738919,100.0,114.0,0.0,0.0,-0.5,-50.0,-14.0,0.0,0.0,0.06203784629060719,0.0,100.0,94.83333333333333,1.0434782608695652,28.84535832804836,31.1147737999256,0.3882781161177493,5024.534269765379,8271.43959464914,0.5051368265693368,0.5294570928710417,6.9209358961603975,1.0,0.0,23.096942528831725,0.0,0.0,40.045379718404405,1716.0,0.05824111822947001,5.0,1028.0,928.0
2018-11-01,HP,hp computers.desktop,131.0,650.9422719403661,2018,11,4,1,0,39.52639241785295,9861.374738984814,0.5920711824817719,4.99520226024152,1.0,1,305,44,0,0,0,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,100.0,100.0,100.0,111.0,100.0,110.33333333333333,17.8978583448784,100.0,131.0,107.5,12.802343535462565,100.0,131.0,105.36363636363636,9.851626538523751,100.0,131.0,0.31000000000000005,31.0,-0.5,-50.0,31.0,20.0,0.16075920669052457,0.11799394963559968,31.0,100.0,105.83333333333333,1.2262090483619346,40.045379718404405,36.1390434881019,-0.012959979508270991,10535.905919651539,8473.938309467243,0.5767692225981473,0.557992410549752,5.349227174918375,1.0,0.0,23.40243789807674,39.52639241785295,0.0,39.52639241785295,2250.0,0.05819635717458907,5.0,1159.0,1038.3333333333333
2018-12-01,HP,hp computers.desktop,125.0,650.9422719403661,2018,12,4,1,0,11.254132195603846,16334.936526903326,0.6986284289495266,3.355122838246633,1.0,1,335,48,0,1,0,1,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,131.0,100.0,100.0,100.0,100.0,118.66666666666667,16.44181660685137,100.0,131.0,111.66666666666667,13.894843168120572,100.0,131.0,107.0,10.971036248396793,100.0,131.0,-0.04580152671755722,-6.0,-0.5,-50.0,25.0,25.0,0.1373967961575323,0.12332701036793406,31.0,100.0,134.8,0.9204712812960235,39.52639241785295,30.275301443953737,-0.7152755030959852,9861.374738984814,12244.072395179892,0.5920711824817719,0.6224896113431486,4.99520226024152,1.0,0.0,7.862456695005001,11.254132195603846,0.0,11.254132195603846,2655.0,0.047063253012048195,5.0,1284.0,1157.0
2020-01-01,HP,hp computers.desktop,50.0,654.173,2020,1,1,0,0,14.187557541420807,9453.35955354928,0.40961651544616473,4.444685083287913,1.004963156026115,1,1,1,1,0,1,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,125.0,131.0,100.0,114.0,100.0,102.0,45.13313638558703,50.0,131.0,101.0,28.565713714171398,50.0,131.0,102.83333333333333,19.80740602232744,50.0,131.0,-0.6,-75.0,-0.5,-50.0,-50.0,-64.0,0.43818579015133036,0.28005601680560194,81.0,100.0,91.66666666666667,0.539568345323741,11.254132195603846,21.656027384959202,0.2606531800792986,16334.936526903326,11883.223606479141,0.6986284289495266,0.5667720422924877,3.355122838246633,1.0,0.004963156026114968,5.811457882808747,0.0,0.0,14.257972603128362,1818.0,0.02748763056624519,5.0,1334.0,1259.0
2020-02-01,HP,hp computers.desktop,57.0,692.6705263157895,2020,2,1,0,0,22.41537399428956,6542.619612397867,0.34355531654149785,6.96001563065098,1.0641043855563987,1,32,5,0,0,0,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,50.0,125.0,131.0,100.0,103.0,77.33333333333333,41.428653530296316,50.0,125.0,93.83333333333333,33.78411855689987,50.0,131.0,99.0,23.817487845545916,50.0,131.0,0.1399999999999999,7.0,-0.44660194174757284,-46.0,-74.0,-43.0,0.528876428046336,0.35624729585483167,75.0,103.0,98.16666666666667,0.5747899159663865,14.187557541420807,15.952354577104737,0.5799318472434389,9453.35955354928,10776.971897616824,0.40961651544616473,0.4839334203123964,4.444685083287913,1.004963156026115,0.05884915200686902,7.700920908004209,0.0,0.0,23.85229777121037,1774.0,0.03211267605633803,5.0,1391.0,1336.3333333333333
2020-03-01,HP,hp computers.desktop,86.0,642.3705813953488,2020,3,1,0,0,0.6728173531127684,7946.590372036305,0.48072864864015447,3.7235531806825994,0.9868318729409502,1,61,9,0,1,0,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,57.0,50.0,125.0,100.0,100.0,64.33333333333333,19.087517736293876,50.0,86.0,91.5,33.7564808592365,50.0,131.0,97.83333333333333,24.10519873514023,50.0,131.0,0.5087719298245614,29.0,-0.14,-14.0,-39.0,-14.0,0.2921558837187838,0.36493492820796214,36.0,100.0,101.66666666666667,0.8376623376623377,22.41537399428956,12.425249629607713,-0.9699841120971627,6542.619612397867,7980.85651266115,0.34355531654149785,0.41130016020927235,6.96001563065098,1.0641043855563987,-0.0726174176747183,0.3234425769435468,0.0,0.0,0.6639576087194459,2191.0,0.03923357664233577,5.0,1477.0,1400.6666666666667
2020-04-01,HP,hp computers.desktop,18.0,694.3866666666668,2020,4,2,1,0,4.30256976997207,5995.5815140020295,0.2674162438921792,5.638861045344385,1.06674077963442,1,92,14,1,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,86.0,57.0,50.0,100.0,100.0,53.666666666666664,34.122328955294556,18.0,86.0,77.83333333333333,44.512545048184634,18.0,131.0,91.0,33.30301651638946,18.0,131.0,-0.7906976744186046,-68.0,-0.8200000000000001,-82.0,-32.0,-82.0,0.6241889443041687,0.5646411634019193,68.0,100.0,86.66666666666667,0.2053231939163498,0.6728173531127684,9.130253705791466,5.394855528125674,7946.590372036305,6828.2638328120665,0.48072864864015447,0.36390006969127714,3.7235531806825994,0.9868318729409502,0.08097519839456102,1.1505770469699685,4.30256976997207,0.0,4.589726630851493,998.0,0.018018018018018018,5.0,1495.0,1454.3333333333333
2020-05-01,HP,hp computers.desktop,33.0,622.8927272727273,2020,5,2,0,0,13.939250825557561,7625.627556237035,0.23156528017872358,6.014037661333797,0.9569093207235917,1,122,18,0,0,0,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,18.0,86.0,57.0,131.0,111.0,45.666666666666664,35.725807665234576,18.0,86.0,61.5,38.70271308319353,18.0,125.0,84.5,36.50280188498611,18.0,131.0,0.8333333333333333,15.0,-0.7027027027027026,-78.0,-24.0,-98.0,0.7655530213978838,0.6192434093310965,68.0,111.0,92.0,0.3548387096774194,4.30256976997207,6.304879316214134,2.2397500960566754,5995.5815140020295,7189.266480758456,0.2674162438921792,0.32657005757035246,5.638861045344385,1.06674077963442,-0.10295983898587646,3.2278465229017406,0.0,0.0,13.338599038880051,1039.0,0.03173076923076923,5.0,1528.0,1500.0
2020-06-01,HP,hp computers.desktop,54.0,562.6885185185185,2020,6,2,0,0,12.837442049799172,4472.346666713555,0.4790561158130289,5.339245916460214,0.8644215359393149,1,153,23,0,1,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,33.0,18.0,86.0,125.0,100.0,35.0,18.08314132002514,18.0,54.0,49.666666666666664,23.12286026136615,18.0,86.0,80.66666666666667,37.13692926389466,18.0,131.0,0.6363636363636365,21.0,-0.45999999999999996,-46.0,-32.0,-71.0,0.5023094811118094,0.4563722420006477,36.0,100.0,94.66666666666667,0.5644599303135889,13.939250825557561,10.359754215109602,-0.07904361500822032,7625.627556237035,6031.185245650874,0.23156528017872358,0.32601254662797724,6.014037661333797,0.9569093207235917,-0.09665261146619386,6.14985512535164,0.0,0.0,11.096961374219347,2102.0,0.025677603423680456,5.0,1582.0,1535.0
2020-07-01,HP,hp computers.desktop,58.0,641.0027586206897,2020,7,3,1,0,65.27761337007655,4392.936290478456,0.44524887023026627,5.078930310345915,0.9847305763534943,1,183,27,1,0,0,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,54.0,33.0,18.0,50.0,114.0,48.333333333333336,13.428824718989132,33.0,58.0,51.0,23.37520053389915,18.0,86.0,76.0,36.07063776939506,18.0,131.0,0.07407407407407418,4.0,-0.49122807017543857,-56.0,40.0,8.0,0.2722059064659959,0.44952308719036826,25.0,114.0,95.33333333333333,0.6020761245674741,12.837442049799172,30.68476874847776,4.084939282829927,4472.346666713555,5496.970171143014,0.4790561158130289,0.38529008874067294,5.339245916460214,0.8644215359393149,0.13917867083615265,29.06478360435471,65.27761337007655,0.0,64.28086183689605,1479.0,0.03918918918918919,5.0,1640.0,1583.3333333333333
2020-08-01,HP,hp computers.desktop,205.0,687.0246341463414,2020,8,3,0,0,74.58280626853985,11888.786216109202,0.8413392649775345,6.730654891193211,1.0554309710113294,1,214,31,0,0,0,0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,58.0,54.0,33.0,57.0,100.0,105.66666666666667,86.04843597261564,54.0,205.0,75.66666666666667,67.47048737534557,18.0,205.0,84.75,51.74961572101505,18.0,205.0,2.5344827586206895,147.0,1.0499999999999998,105.0,172.0,148.0,0.8067040872432716,0.8800498353305943,151.0,100.0,117.5,1.729957805907173,65.27761337007655,50.89928722947186,0.14254799491074577,4392.936290478456,6918.023057767071,0.44524887023026627,0.5885480836736099,5.078930310345915,0.9847305763534943,0.07179668871422895,62.749443405935175,0.0,0.0,78.71700364075488,3428.0,0.05978419364246136,5.0,1845.0,1689.0
2020-09-01,HP,hp computers.desktop,235.0,700.606,2020,9,3,0,0,11.072006360875376,16696.994973529174,0.9055178894370035,6.304869103248379,1.076295134300609,1,245,36,0,1,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,205.0,58.0,54.0,86.0,100.0,166.0,94.72592042308163,58.0,235.0,100.5,94.17165178544974,18.0,235.0,96.0,67.6098432855077,18.0,235.0,0.14634146341463405,30.0,1.35,135.0,181.0,149.0,0.5672210803777343,0.9277995249798003,177.0,100.0,125.66666666666667,1.8552631578947367,74.58280626853985,50.31080866649726,-0.8515474689835355,11888.786216109202,10992.90582670561,0.8413392649775345,0.7307020082149348,6.730654891193211,1.0554309710113294,0.01976838264399916,10.025899831732948,0.0,0.0,11.91674657315556,2778.0,0.08456279237135661,5.0,2080.0,1855.0
2020-10-01,HP,hp computers.desktop,42.0,751.6104761904762,2020,10,4,0,0,0.5595890855241974,6707.194381078078,0.29695416743693775,3.9918626992385065,1.1546499721857555,1,275,40,1,0,0,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,235.0,205.0,58.0,18.0,100.0,160.66666666666666,103.85727385856674,42.0,235.0,104.5,90.40077433296686,33.0,235.0,91.16666666666667,69.34870167668912,18.0,235.0,-0.8212765957446808,-193.0,-0.5800000000000001,-58.0,-16.0,24.0,0.6424161269602067,0.8568793775636669,193.0,100.0,94.83333333333333,0.4382608695652174,11.072006360875376,28.738133904979808,-0.9494591072940862,16696.994973529174,11764.325190238817,0.9055178894370035,0.6812704406171585,6.304869103248379,1.076295134300609,0.07280051297087997,0.1661723109986354,0.0,0.0,0.6461295220359669,944.0,0.044444444444444446,5.0,2122.0,2015.6666666666667
2020-11-01,HP,hp computers.desktop,20.0,657.0690000000001,2020,11,4,1,0,23.778428003794723,6181.143408286305,0.28132373017819146,4.775658820128582,1.0094120912463882,1,306,44,0,1,0,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,42.0,235.0,205.0,33.0,131.0,99.0,118.29201156460229,20.0,235.0,102.33333333333333,92.58653609821822,20.0,235.0,81.91666666666667,70.93717878047684,18.0,235.0,-0.5238095238095238,-22.0,-0.8473282442748091,-111.0,-185.0,-13.0,1.182920115646023,0.8959987364343699,215.0,131.0,105.83333333333333,0.187207488299532,0.5595890855241974,11.803341150064766,41.4926586649205,6707.194381078078,9861.777587631186,0.29695416743693775,0.49459859568404424,3.9918626992385065,1.1546499721857555,-0.12578520282162364,6.689436063801098,23.778428003794723,0.0,24.002232737862112,423.0,0.04716981132075472,5.0,2142.0,2114.6666666666665
2021-01-01,HP,hp computers.desktop,100.0,690.7958804265111,2021,1,1,0,0,31.365812926096904,6659.245615433268,0.5677771121336961,5.485769079414358,1.0612244897959184,1,1,53,1,0,1,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,20.0,42.0,235.0,54.0,125.0,54.0,41.32795663954376,20.0,100.0,110.0,89.64150824255469,20.0,235.0,79.83333333333333,69.91661700435266,18.0,235.0,4.0,80.0,-0.19999999999999996,-25.0,-135.0,46.0,0.7514173934462501,0.8075811553383305,80.0,125.0,91.66666666666667,1.079136690647482,23.778428003794723,18.567943338471938,0.3190869018377218,6181.143408286305,6515.861134932551,0.28132373017819146,0.38201833658294176,4.775658820128582,1.0094120912463882,0.05132928265754577,17.808790682905055,0.0,0.0,33.28616881953141,1510.0,0.06618133686300463,5.0,2242.0,2168.6666666666665
2021-02-01,HP,hp computers.desktop,100.0,690.7958804265111,2021,2,1,0,0,25.94667842215538,4702.903873146281,0.4731270719053703,7.663228586705839,1.0612244897959184,1,32,5,0,0,0,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,100.0,20.0,42.0,58.0,50.0,73.33333333333333,46.188021535170144,20.0,100.0,117.0,86.34813257969161,20.0,235.0,84.0,69.46549175997063,18.0,235.0,0.0,0.0,1.0,50.0,58.0,42.0,0.6213635184103607,0.7317638354211153,80.0,50.0,98.16666666666667,1.0084033613445378,31.365812926096904,27.030306450682335,-0.1727720087061002,6659.245615433268,5847.764298955285,0.5677771121336961,0.44074263807241926,5.485769079414358,1.0612244897959184,0.0,12.276075987544628,0.0,0.0,27.535250570450607,1626.0,0.06146281499692686,5.0,2342.0,2242.0
2021-03-01,HP,hp computers.desktop,100.0,690.7958804265111,2021,3,1,0,0,26.576593327689878,10264.960654153301,0.39909960758195473,6.189652447898327,1.0612244897959184,1,60,9,0,1,0,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,100.0,100.0,20.0,205.0,57.0,100.0,0.0,100.0,100.0,99.5,74.81644204317658,20.0,235.0,87.58333333333333,69.05394246309888,18.0,235.0,0.0,0.0,0.7543859649122806,43.0,80.0,-105.0,0.0,0.7444422093848416,0.0,57.0,101.66666666666667,0.974025974025974,25.94667842215538,27.96302822531405,0.02427728494899095,4702.903873146281,7209.036714244285,0.4731270719053703,0.4800012638736737,7.663228586705839,1.0612244897959184,0.0,10.606707967946226,0.0,0.0,28.2037316946913,1631.0,0.061274509803921566,5.0,2442.0,2342.0
2021-04-01,HP,hp computers.desktop,100.0,690.7958804265111,2021,4,2,1,0,26.721855939203195,7310.2248794829375,0.5143327730054491,7.269742315072718,1.0612244897959184,1,91,13,1,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,100.0,100.0,100.0,235.0,86.0,100.0,0.0,100.0,100.0,77.0,36.3042697213427,20.0,100.0,88.75,69.14296782753833,18.0,235.0,0.0,0.0,0.16279069767441867,14.0,0.0,-135.0,0.0,0.46543935540182946,0.0,86.0,86.66666666666667,1.1406844106463878,26.576593327689878,26.415042563016147,0.005465810072879718,10264.960654153301,7426.02980226084,0.39909960758195473,0.462186484164258,6.189652447898327,1.0612244897959184,0.0,13.743926265062509,26.721855939203195,0.0,28.357887935480942,1527.0,0.06544502617801047,5.0,2542.0,2442.0
2021-05-01,HP,hp computers.desktop,100.0,690.7958804265111,2021,5,2,0,0,31.64710440723897,5224.484567906148,0.5186001956931184,7.27704081052144,1.0612244897959184,1,121,17,0,0,0,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,100.0,100.0,100.0,42.0,18.0,100.0,0.0,100.0,100.0,86.66666666666667,32.65986323710904,20.0,100.0,95.58333333333333,65.46957424265987,20.0,235.0,0.0,0.0,4.555555555555555,82.0,0.0,58.0,0.0,0.37254596848413357,0.0,18.0,92.0,1.075268817204301,26.721855939203195,28.315184558044013,0.18431535890476924,7310.2248794829375,7599.890033847464,0.5143327730054491,0.4773441920935075,7.269742315072718,1.0612244897959184,0.0,16.41219453871468,0.0,0.0,33.58468222809034,1860.0,0.05373455131649651,5.0,2642.0,2542.0
2021-06-01,HP,hp computers.desktop,100.0,690.7958804265111,2021,6,2,0,0,22.871823639365186,9015.662160350843,0.5324662442152309,4.159298069414242,1.0612244897959184,1,152,22,0,1,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,100.0,100.0,100.0,20.0,33.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,101.16666666666667,62.43372243403158,20.0,235.0,0.0,0.0,2.0303030303030303,67.0,0.0,80.0,0.0,0.0,0.0,33.0,94.66666666666667,1.0452961672473866,31.64710440723897,27.08026132860245,-0.2772854241245061,5224.484567906148,7183.457202579978,0.5186001956931184,0.5217997376379329,7.27704081052144,1.0612244897959184,0.0,12.178474031605914,0.0,0.0,24.272139372387546,1712.0,0.05837711617046118,5.0,2742.0,2642.0
2021-07-01,HP,hp computers.desktop,100.0,690.7958804265111,2021,7,3,1,0,36.05538050846191,10151.344554585023,0.5621140055702222,5.0394246342517945,1.0612244897959184,1,182,26,1,0,0,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,100.0,100.0,100.0,100.0,54.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,105.0,60.66150494191669,20.0,235.0,0.0,0.0,0.8518518518518519,46.0,0.0,0.0,0.0,0.0,0.0,54.0,95.33333333333333,1.0380622837370244,22.871823639365186,30.191436185022024,0.5764103937215668,9015.662160350843,8130.497094280673,0.5324662442152309,0.5377268151595239,4.159298069414242,1.0612244897959184,0.0,20.267234359970036,36.05538050846191,0.0,38.26285278449019,1658.0,0.06027727546714889,5.0,2842.0,2742.0
2021-08-01,HP,hp computers.desktop,100.0,690.7958804265111,2021,8,3,0,0,30.851151196977057,8547.587961145286,0.5575683640060558,6.64235472779296,1.0612244897959184,1,213,30,0,0,0,0,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,100.0,100.0,100.0,100.0,58.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,108.5,58.888955593634805,20.0,235.0,0.0,0.0,0.7241379310344827,42.0,0.0,0.0,0.0,0.0,0.0,58.0,117.5,0.8438818565400844,36.05538050846191,29.926118448268053,-0.14433988043097923,10151.344554585023,9238.198225360386,0.5621140055702222,0.5507162045971697,5.0394246342517945,1.0612244897959184,0.0,17.201625900601968,0.0,0.0,32.73999718862871,1597.0,0.0625782227784731,5.0,2942.0,2842.0
2021-09-01,HP,hp computers.desktop,100.0,690.7958804265111,2021,9,3,0,0,28.769106459634823,7959.183103111418,0.5386265636566915,3.078216476537171,1.0612244897959184,1,244,35,0,1,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,100.0,100.0,100.0,100.0,205.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,99.75,50.44191078494514,20.0,235.0,0.0,0.0,-0.5121951219512195,-105.0,0.0,0.0,0.0,0.0,0.0,205.0,125.66666666666667,0.7894736842105263,30.851151196977057,31.891879388357932,-0.06748677623239685,8547.587961145286,8886.03853961391,0.5575683640060558,0.5527696444109899,6.64235472779296,1.0612244897959184,0.0,15.49580495182663,0.0,0.0,30.530480324510428,1930.0,0.05178663904712584,5.0,3042.0,2942.0
2021-10-01,HP,hp computers.desktop,100.0,690.7958804265111,2021,10,4,0,0,31.17010444800057,8482.218473946165,0.5854646427988309,6.693890144592988,1.0612244897959184,1,274,39,1,0,0,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,100.0,100.0,100.0,100.0,235.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,88.5,27.264695787109698,20.0,100.0,0.0,0.0,-0.574468085106383,-135.0,0.0,0.0,0.0,0.0,0.0,235.0,94.83333333333333,1.0434782608695652,28.769106459634823,30.26345403487082,0.08345750994159395,7959.183103111418,8329.663179400957,0.5386265636566915,0.5605531901538594,3.078216476537171,1.0612244897959184,0.0,18.248994066650905,0.0,0.0,33.07847818971489,1929.0,0.05181347150259067,5.0,3142.0,3042.0
2021-11-01,HP,hp computers.desktop,109.0,690.7958804265111,2021,11,4,1,0,35.46159160916249,8494.343555227922,0.47451022655566455,5.2146856086721805,1.0612244897959184,1,305,44,0,0,0,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,100.0,100.0,100.0,100.0,42.0,103.0,5.196152422707186,100.0,109.0,101.5,3.6742346141747673,100.0,109.0,94.08333333333333,23.473227818994665,20.0,109.0,0.09000000000000008,9.0,1.5952380952380953,67.0,9.0,9.0,0.049963004064492174,0.035846191357802606,9.0,42.0,105.83333333333333,1.0202808112324493,31.17010444800057,31.800267505599294,0.1376795887328892,8482.218473946165,8311.915044095169,0.5854646427988309,0.5328671443370623,6.693890144592988,1.0612244897959184,0.0,16.826887868488146,35.46159160916249,0.0,37.63270946278468,2579.0,0.04224806201550388,5.0,3251.0,3145.0
2021-12-01,HP,hp computers.desktop,119.0,690.7958804265111,2021,12,4,1,0,29.513815245260272,7035.8725366290355,0.6032107421000162,5.505598504126741,1.0612244897959184,1,335,48,0,1,0,1,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,109.0,100.0,100.0,100.0,20.0,109.33333333333333,9.504384952922452,100.0,119.0,104.66666666666667,7.890923055426831,100.0,119.0,102.33333333333333,5.851702678915334,100.0,119.0,0.09174311926605494,10.0,4.95,99.0,19.0,19.0,0.08614246180896483,0.07467750525640533,19.0,20.0,134.8,0.8762886597938143,35.46159160916249,32.04850376747444,-0.16772446170649158,8494.343555227922,8004.144855267709,0.47451022655566455,0.5543952038181706,5.2146856086721805,1.0612244897959184,0.0,17.80305039629622,29.513815245260272,0.0,31.320783525582332,3098.0,0.038399483704420784,5.0,3370.0,3254.3333333333335
2022-01-01,HP,hp computers.desktop,100.0,704.0804165885594,2022,1,1,0,0,32.920378414416426,7509.137529310345,0.5570149915613425,7.709957234419359,1.0816326530612246,1,1,52,1,0,1,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,119.0,109.0,100.0,100.0,100.0,109.33333333333333,9.504384952922452,100.0,119.0,104.66666666666667,7.890923055426831,100.0,119.0,102.33333333333333,5.851702678915334,100.0,119.0,-0.15966386554621848,-19.0,0.0,0.0,0.0,0.0,0.08614246180896483,0.07467750525640533,19.0,100.0,91.66666666666667,1.079136690647482,29.513815245260272,32.631928422946395,0.11542266361863285,7035.8725366290355,7679.784540389103,0.6032107421000162,0.5449119867390078,5.505598504126741,1.0612244897959184,0.019230769230769162,18.337144304702367,0.0,0.0,35.60775624416471,1482.0,0.06743088334457181,5.0,3470.0,3363.6666666666665
2022-02-01,HP,hp computers.desktop,109.0,704.0804165885594,2022,2,1,0,0,29.600020339320547,10130.78881653911,0.4884806012923183,5.68434108985301,1.0816326530612246,1,32,5,0,0,0,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,100.0,119.0,109.0,100.0,100.0,109.33333333333333,9.504384952922452,100.0,119.0,106.16666666666667,7.678975626127923,100.0,119.0,103.08333333333333,6.097068346692783,100.0,119.0,0.09000000000000008,9.0,0.09000000000000008,9.0,0.0,9.0,0.08614246180896483,0.07165451595142697,19.0,100.0,98.16666666666667,1.099159663865546,32.920378414416426,30.67807133299908,-0.10086026452362507,7509.137529310345,8225.266294159499,0.5570149915613425,0.5495687783178923,7.709957234419359,1.0816326530612246,0.0,14.459035733616153,0.0,0.0,32.01634853028549,1539.0,0.07077922077922078,5.0,3579.0,3473.0
2022-03-01,HP,hp computers.desktop,100.0,704.0804165885594,2022,3,1,0,0,28.43496087745005,9325.143132136804,0.45054454296037594,5.946336693783335,1.0816326530612246,1,60,9,0,1,0,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,109.0,100.0,119.0,100.0,100.0,103.0,5.196152422707186,100.0,109.0,106.16666666666667,7.678975626127923,100.0,119.0,103.08333333333333,6.097068346692783,100.0,119.0,-0.08256880733944949,-9.0,0.0,0.0,-19.0,0.0,0.049963004064492174,0.07165451595142697,9.0,100.0,101.66666666666667,0.974025974025974,29.600020339320547,30.31845321039567,-0.03936008990922346,10130.78881653911,8988.356492662087,0.4884806012923183,0.4986800452713456,5.68434108985301,1.0816326530612246,0.0,12.811216452626903,0.0,0.0,30.756182173568423,1813.0,0.05512679162072767,5.0,3679.0,3576.0
2022-04-01,HP,hp computers.desktop,100.0,704.0804165885594,2022,4,2,1,0,27.71766312354361,9055.958008620759,0.48839096707071533,5.013057191700813,1.0816326530612246,1,91,13,1,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,100.0,109.0,100.0,100.0,100.0,103.0,5.196152422707186,100.0,109.0,106.16666666666667,7.678975626127923,100.0,119.0,103.08333333333333,6.097068346692783,100.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049963004064492174,0.07165451595142697,9.0,100.0,86.66666666666667,1.1406844106463878,28.43496087745005,28.584214780104734,-0.025225909646856004,9325.143132136804,9503.963319098892,0.45054454296037594,0.4758053704411365,5.946336693783335,1.0816326530612246,0.0,13.537056297847768,27.71766312354361,0.0,29.980329500975742,1969.0,0.050761421319796954,5.0,3779.0,3679.0
